Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1:Space People Occupant Count [](TimeStep),SPACE2-1:Space People Occupant Count [](TimeStep),SPACE3-1:Space People Occupant Count [](TimeStep),SPACE4-1:Space People Occupant Count [](TimeStep),SPACE5-1:Space People Occupant Count [](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 06/01  17:15:00,23.1,11.0,5.0,11.0,5.0,20.0,29.350148997984682,24.99698027819817,24.996848300029505,24.996929949193024,24.99683615448338,24.996635705669213,5.49020193391415,5.562779203424199,5.612959061329349,5.103388906123882,5.695049567221531 
 06/01  17:30:00,22.9,11.0,5.0,11.0,5.0,20.0,29.369469815337936,24.99690533636062,24.99675484521463,24.996838138483373,24.996774187358277,24.99651536885425,5.51586981298297,5.581474144690432,5.6319158711364,5.104999488780578,5.699539252562218 
 06/01  17:45:00,22.7,11.0,5.0,11.0,5.0,20.0,29.377181274316296,24.996880047465158,24.996687064120522,24.996790090638537,24.99679488519212,24.996454810256857,5.571106210401865,5.626932895715058,5.679102304962257,5.1346386991009325,5.734693670772515 
 06/01  18:00:00,22.5,11.0,5.0,11.0,5.0,20.0,29.37325091370797,24.996897407937787,24.996739057341042,24.99682818293881,24.996859708847555,24.99645870409293,5.638707030586531,5.684812170670639,5.7398169698679595,5.17503708959984,5.7824958293737865 
 06/01  18:15:00,22.25,5.5,2.5,5.5,2.5,10.0,29.4019127817686,24.99795652399312,24.99791965205176,24.99799692538531,24.997747705768546,24.99780955173872,6.029330424749645,6.080751092646466,6.14689261186453,5.425043450314931,6.166591861648385 
 06/01  18:30:00,22.0,5.5,2.5,5.5,2.5,10.0,29.434786426417347,24.998174300872556,24.99814925943889,24.998212332711425,24.99798846456387,24.997971721397846,6.24739992518964,6.293681405671336,6.3607823775202235,5.5938094114583095,6.308798767513295 
 06/01  18:45:00,21.75,5.5,2.5,5.5,2.5,10.0,29.44797728965806,24.998338953046446,24.99831051562941,24.99836114130311,24.99823820228417,24.99807348965003,6.477449053022369,6.512102643730685,6.580109785260291,5.829966723927271,6.486269156994666 
 06/01  19:00:00,21.5,5.5,2.5,5.5,2.5,10.0,29.424386407361457,24.99847762083856,24.998444011909175,24.99848769160441,24.998436262424935,24.998165006554576,6.705044758016626,6.727164927787186,6.814659447925024,6.085849384261877,6.683099141857596 
 06/01  19:15:00,21.225,3.3,1.5,3.3,1.5,6.0,29.29125983771164,24.998892699297173,24.998882318979593,24.998916462733238,24.99881014647991,24.998610818193498,7.181633625075875,7.192491701622018,7.269194466646596,6.62469655692361,7.102792363079999 
 06/01  19:30:00,20.95,3.3,1.5,3.3,1.5,6.0,29.181701315959387,24.999011049626983,24.999002082264415,24.999032676697105,24.99899903311251,24.998683454152715,7.559388708522903,7.554258427398565,7.6332108638555525,7.2039902309640524,7.418339590027728 
 06/01  19:45:00,20.674999999999997,3.3,1.5,3.3,1.5,6.0,29.081684602117033,24.999092845683215,24.95693253884531,24.9746462918168,24.999080287867063,24.99872652564453,7.843694608965819,7.951606169785919,7.979987266237174,7.518518829956548,7.649804130190958 
 06/01  20:00:00,20.4,3.3,1.5,3.3,1.5,6.0,28.938740333662604,24.94628298629245,24.86117629782228,24.899477224631106,24.999156249005544,24.99876617923524,8.244056130047056,8.4953915653944,8.451044340143241,7.808458794160131,7.854029185374799 
 06/01  20:15:00,20.2,3.3,1.5,3.3,1.5,6.0,28.750361093169005,24.84932237159989,24.74689849248417,24.798112150259882,24.97051229711951,24.998819414971546,8.78247379384598,9.113620840737909,9.00627628323224,8.151739382501873,8.044093924916837 
 06/01  20:30:00,20.0,3.3,1.5,3.3,1.5,6.0,28.537308839059044,24.738823916468093,24.640601943723162,24.69689403122282,24.88326160070368,24.998869986184964,9.406162423647686,9.747031829792334,9.598371422075346,8.6830616190679,8.247418165478322 
 06/01  20:45:00,19.8,3.3,1.5,3.3,1.5,6.0,28.31688691784444,24.634670164201385,24.548771089282578,24.606465661411665,24.758486581591523,24.998915874854056,10.04600490184474,10.357111547298999,10.18065419088073,9.37813199982726,8.416351052689308 
 06/01  21:00:00,19.6,3.3,1.5,3.3,1.5,6.0,28.098729763559035,24.54125361695595,24.467353493048712,24.525958906992294,24.628120863858808,24.99895399067347,10.673377465365746,10.945160407345853,10.744269314758498,10.145414110072679,8.57590820090833 
 06/01  21:15:00,19.5,0.0,0.0,0.0,0.0,0.0,27.485554511110834,23.968552565855354,23.885209169993928,23.953581953708266,24.03383906211426,24.523623280525996,14.35840108833169,14.768509790904787,14.445190541167719,13.88739276093736,11.154780624709701 
 06/01  21:30:00,19.4,0.0,0.0,0.0,0.0,0.0,26.785185358908347,23.180442139759084,23.109146443870646,23.160422271815158,23.229638056865898,23.780647630619644,20.095231690037622,20.59110195019052,20.238201841144416,19.728136042906556,15.415329410822807 
 06/01  21:45:00,19.299999999999997,0.0,0.0,0.0,0.0,0.0,26.555846666040416,23.077503827926634,23.0129842099862,23.05872050620231,23.113786819248535,23.63318212553518,21.84247778560129,22.328623466750855,21.974353520260408,21.65682652343692,16.965715130527926 
 06/01  22:00:00,19.2,0.0,0.0,0.0,0.0,0.0,26.047114435906444,22.709045775556227,22.66119061487168,22.69108707118432,22.726118266331035,23.137585626301316,25.362971644015104,25.794311339955996,25.48608440337165,25.374455366884334,20.64093537012502 
 06/01  22:15:00,19.15,0.0,0.0,0.0,0.0,0.0,25.694524325581824,22.52676230296038,22.485885123796,22.507396749692894,22.52908763727269,22.843242468669175,27.8478580403458,28.287411073772603,28.017014715870474,28.065617403958612,23.52760724091935 
 06/01  22:30:00,19.1,0.0,0.0,0.0,0.0,0.0,25.38108508697976,22.401134916622034,22.35842046287746,22.37729454747113,22.38682007947547,22.67953160228224,29.812488967175867,30.320047183130413,30.053991149242293,30.24789407751831,25.50743592918552 
 06/01  22:45:00,19.05,0.0,0.0,0.0,0.0,0.0,25.093410467824125,22.292916560931772,22.246672657386753,22.264288837258956,22.26314150017675,22.569466196721628,31.599077577685435,32.1789653812306,31.91747869726761,32.231259713195755,27.07051071959512 
 06/01  23:00:00,19.0,0.0,0.0,0.0,0.0,0.0,24.821545140094848,22.190818341403027,22.14116120009048,22.157222313793127,22.14744774075907,22.475855253233906,33.25478873221084,33.909903991161755,33.66099976727439,34.06986501958501,28.451863196045863 
 06/01  23:15:00,18.95,0.0,0.0,0.0,0.0,0.0,24.565598389113116,22.10339380343644,22.053618645299082,22.06897406086131,22.0518707626203,22.391025010195502,34.70408352292303,35.37563137449992,35.11340604779622,35.61592779034375,29.756371344496145 
 06/01  23:30:00,18.9,0.0,0.0,0.0,0.0,0.0,24.323909268180223,22.03153142194747,21.98395139282616,21.99994843864383,21.97605776359061,22.315314299132126,35.97120312821697,36.63294876166577,36.35183320133505,36.93595066083154,30.962482187188073 
 06/01  23:45:00,18.85,0.0,0.0,0.0,0.0,0.0,24.094548155941986,21.97030561745181,21.925335670899294,21.94288021571719,21.912600499544354,22.248554039482602,37.098090366937264,37.740027779944434,37.434284090701155,38.09036858424511,32.071993751309265 
 06/01  24:00:00,18.8,0.0,0.0,0.0,0.0,0.0,23.876731176521258,21.915447487356026,21.87275513721238,21.892083363404954,21.856076692473973,22.18921491162058,38.121514896715446,38.74128071937703,38.41049034125969,39.12760787267721,33.091855845447995 
 06/02  00:15:00,18.700000000000003,0.0,0.0,0.0,0.0,0.0,23.670525222544068,21.861329930157535,21.819197674595472,21.839304707663885,21.799179134444593,22.134992170517624,39.13581702680316,39.76086631019958,39.42920689848063,40.17945938764226,34.038253225108846 
 06/02  00:30:00,18.6,0.0,0.0,0.0,0.0,0.0,23.475917873671385,21.80760747823904,21.76451783099451,21.784574474190425,21.742287779498287,22.084417349847094,40.11839775073175,40.76794985603619,40.435607755619415,41.19366252313287,34.931122211198556 
 06/02  00:45:00,18.5,0.0,0.0,0.0,0.0,0.0,23.292780407053808,21.75616808208231,21.71179811242294,21.731298488006423,21.687927385860856,22.03703063520074,41.06253459439175,41.7322759651024,41.413801613446644,42.17105555055484,35.78068508574489 
 06/02  01:00:00,18.4,0.0,0.0,0.0,0.0,0.0,23.121002526820718,21.708032320382195,21.662627076156483,21.68140610628324,21.637342847307206,21.99272241558955,41.95654814236517,42.646548643793196,42.3417019362082,43.092138718663996,36.58611626584896 
 06/02  01:15:00,18.174999999999997,0.0,0.0,0.0,0.0,0.0,22.960410335291588,21.66096209468677,21.61527209883538,21.63322702758121,21.58868838725828,21.950916661006413,42.86310529408558,43.56007774633444,43.27289636774903,44.008143255894055,37.37355832024316 
 06/02  01:30:00,17.95,0.0,0.0,0.0,0.0,0.0,22.81032442261596,21.61437249497637,21.568859113390072,21.58591065467043,21.541228980973504,21.911264909941337,43.747180685044015,44.443531814433534,44.175275567480874,44.89342965636856,38.12482981599344 
 06/02  01:45:00,17.725,0.0,0.0,0.0,0.0,0.0,22.66928957094689,21.569769431781076,21.523633202214448,21.539645318804663,21.49525527893584,21.873689363764182,44.58384818487138,45.29834963151621,45.04942249663655,45.74682041690449,38.84096717032737 
 06/02  02:00:00,17.5,0.0,0.0,0.0,0.0,0.0,22.537176208161355,21.52669106749186,21.479873667592308,21.494790935375622,21.45097497589635,21.83807695190909,45.40451950853075,46.12577616659866,45.89888267083599,46.570515976652366,39.526767552228705 
 06/02  02:15:00,17.125,0.0,0.0,0.0,0.0,0.0,22.410583851625134,21.484528502400828,21.439575965924323,21.45343390375679,21.410076700011874,21.80405750997463,46.200836298453446,46.87675993236822,46.67291059391543,47.323754614351095,40.181469669420345 
 06/02  02:30:00,16.75,0.0,0.0,0.0,0.0,0.0,22.28357964321273,21.442120621242985,21.402632022605374,21.41615203410234,21.372369362167532,21.771608086703036,47.0086767618506,47.586911349756335,47.38812724128126,48.03617799177942,40.81096023866847 
 06/02  02:45:00,16.375,0.0,0.0,0.0,0.0,0.0,22.157581145949862,21.400875300624627,21.367693234495917,21.38114200607065,21.33663585210517,21.740687681822415,47.790591141055586,48.27674026113444,48.08469533324825,48.72915622629166,41.42397483201936 
 06/02  03:00:00,16.0,0.0,0.0,0.0,0.0,0.0,22.03563448506293,21.361379440616762,21.333841158385745,21.347102202809705,21.302067680824177,21.711188793280225,48.560014151414244,48.95954740150213,48.774323689965136,49.4153680622606,42.02375148938654 
 06/02  03:15:00,15.475,0.0,0.0,0.0,0.0,0.0,21.918867783843726,21.316716344473576,21.292820548095357,21.304746679453434,21.260513205884383,21.681958572811617,49.4845991909591,49.83467440922925,49.68046296486369,50.289593857227004,42.65207839880179 
 06/02  03:30:00,14.95,0.0,0.0,0.0,0.0,0.0,21.806596112316946,21.266336691020346,21.24471570103075,21.254175602963166,21.21213067767512,21.652418602275166,50.508129376535265,50.82305068312939,50.70676212890304,51.2798373873733,43.309303640776854 
 06/02  03:45:00,14.425,0.0,0.0,0.0,0.0,0.0,21.697858951648964,21.215370581555575,21.19359697603094,21.198329494566554,21.16091738073336,21.62271191776519,51.56142117133803,51.89411930119052,51.851200977802485,52.28118795396866,43.99840115243633 
 06/02  04:00:00,13.9,0.0,0.0,0.0,0.0,0.0,21.59278163633006,21.163761663318734,21.142080726950756,21.142040003813143,21.109375569871904,21.593206779088934,52.691141086893154,53.01825087341823,53.03108366286281,53.40769500247291,44.71295026984403 
 06/02  04:15:00,13.625,0.0,0.0,0.0,0.0,0.0,21.490745604210016,21.11624602858906,21.094713009953235,21.091595186038536,21.062177676232682,21.565007475954886,53.749872976630904,54.01321973135143,54.12921253142468,54.476894061097575,45.426807296148276 
 06/02  04:30:00,13.350000000000001,0.0,0.0,0.0,0.0,0.0,21.39112203398426,21.070435381284828,21.051105419570412,21.047909179952484,21.0187409166027,21.538336004834772,54.76148403577928,55.058993423343196,55.0817233690558,55.52394266045653,46.13959500943793 
 06/02  04:45:00,13.075000000000001,0.0,0.0,0.0,0.0,0.0,21.2932603233147,21.026557497709952,21.008873456207393,21.00580111639662,20.976615779189594,21.51278069467606,55.80561095970805,56.09804846826905,56.11602404953272,56.56372819982979,46.850290498956106 
 06/02  05:00:00,12.8,0.0,0.0,0.0,0.0,0.0,21.19860006048338,20.990419854029263,20.979395693639432,20.98079274786082,20.940885628037456,21.492598536748677,56.64189199440079,56.81365583166188,56.717841417877146,57.409930705457874,47.36165600847072 
 06/02  05:15:00,12.975000000000001,0.0,0.0,0.0,0.0,0.0,21.10764257340446,20.975108624543616,20.973406235257894,20.98111490038855,20.925341143356064,21.480635603675072,57.13213768510327,57.181304684878725,56.973579710229316,57.91977080659516,47.79952752445122 
 06/02  05:30:00,13.15,0.0,0.0,0.0,0.0,0.0,21.019878310961182,20.97559913744794,20.98271553881523,20.995932766810327,20.925435245126877,21.474979926736086,57.43456408754053,57.358240543543275,57.06338067883691,58.23777981952164,48.163040585126026 
 06/02  05:45:00,13.325,0.0,0.0,0.0,0.0,0.0,20.936278707984567,20.98642513138296,20.996109684755744,21.010973533143346,20.936991760239653,21.47333582241214,57.5256290619346,57.43799181152347,57.12767479398601,58.32099362838866,48.430826612165944 
 06/02  06:00:00,13.5,0.0,0.0,0.0,0.0,0.0,20.85721711447279,21.000868767442878,21.007805973351662,21.021651203451622,20.953410088249097,21.473327995435632,57.573468641771186,57.5266163088156,57.22863183163491,58.338887987269466,48.69319597489625 
 06/02  06:15:00,13.95,0.0,0.0,0.0,0.0,0.0,20.78446702226739,21.01888401076938,21.018342549258946,21.032662229832745,20.972191049886952,21.475392830181377,57.49687100901791,57.57367354154173,57.254277101138456,58.25779373274408,48.87299673476519 
 06/02  06:30:00,14.4,0.0,0.0,0.0,0.0,0.0,20.720522230931785,21.042843609782395,21.03386156846202,21.04940115056162,20.994187866756505,21.480887975358176,57.27537175355642,57.47433956718536,57.14573533837749,58.07146336352937,48.96026654975339 
 06/02  06:45:00,14.850000000000001,0.0,0.0,0.0,0.0,0.0,20.669145526987773,21.078705596345813,21.06357973824149,21.079226660572527,21.024739749633788,21.492833864316605,56.76302597018684,57.0534822934722,56.735577214248934,57.64990104266558,48.85542442781616 
 06/02  07:00:00,15.3,0.0,0.0,0.0,0.0,0.0,20.632186702150214,21.124585170279992,21.10732633746332,21.123303014718392,21.065830104077726,21.512511708971097,56.10051350375082,56.412068925922576,56.09051202848407,57.03878103730011,48.6208259704073 
 06/02  07:15:00,15.850000000000001,0.0,0.0,0.0,0.0,0.0,20.60964157346893,21.19389474546835,21.177524032148046,21.19547816630016,21.13315615788004,21.553938890173246,55.125887530145185,55.34001842360644,55.06531287070129,55.99869740189738,48.096797730936 
 06/02  07:30:00,16.4,0.0,0.0,0.0,0.0,0.0,20.60317187384776,21.269942869361397,21.257451801417076,21.279700015078603,21.21109738589524,21.602187177508863,53.94702603408201,54.14774765951241,53.73911994592451,54.756808176448246,47.436702686474526 
 06/02  07:45:00,16.95,0.0,0.0,0.0,0.0,0.0,20.623537024067637,21.366248698911345,21.38382182566151,21.406659252557077,21.30626975982499,21.66387041517163,52.026912076782196,51.31312461753556,51.05400109426351,52.882422747512855,46.10263885132039 
 06/02  08:00:00,17.5,0.0,0.0,0.0,0.0,0.0,20.669493851940775,21.486925497376692,21.5604501090015,21.565675144457956,21.422979272507174,21.744247569145013,49.876641267578634,48.213743025428485,48.201574619932195,50.852274095497144,44.66408523963268 
 06/02  08:15:00,17.975,11.0,5.0,11.0,5.0,20.0,21.671247832479548,22.790667492242697,22.956625630061424,22.900219059407014,22.760673417217426,23.037935049888375,32.606756863095825,29.831446530518406,30.593642261776196,33.09743390589368,28.41492475186466 
 06/02  08:30:00,18.45,11.0,5.0,11.0,5.0,20.0,22.1007137025434,23.597884695693878,23.887250242315815,23.753725451783716,23.565809547344365,23.943318400579592,22.87503115162893,19.34829763255398,20.7250909267172,23.1869900072235,19.45849475876146 
 06/02  08:45:00,18.924999999999997,11.0,5.0,11.0,5.0,20.0,22.525527071319235,24.236107187175804,24.569785995027825,24.42040721355056,24.1999780784318,24.601210770852173,17.062180149447954,13.719325787191664,15.142258331547225,17.28068360571639,14.46618573102937 
 06/02  09:00:00,19.4,11.0,5.0,11.0,5.0,20.0,22.928934352686014,24.704838973647448,24.914264778680153,24.846662625341466,24.679489249257564,24.920414738373974,13.279899199541134,10.912790004286734,11.913790017968964,13.36954200758477,12.05673668191973 
 06/02  09:15:00,19.7,11.0,5.0,11.0,5.0,20.0,23.631825247032573,24.994175055811482,24.997804794293128,24.997022470328467,24.993436195693,24.997993949657847,10.634510952371272,9.289091164203128,10.04712252814484,10.556158681961548,10.598508419299975 
 06/02  09:30:00,20.0,11.0,5.0,11.0,5.0,20.0,23.926582011953577,24.998925251559257,24.998873593935762,24.998951261999093,24.998888775859207,24.998811206340015,9.973682520782376,8.699182426554074,9.534734988759311,9.88633700187313,10.148429333400088 
 06/02  09:45:00,20.3,11.0,5.0,11.0,5.0,20.0,24.345748155176935,24.99880029620133,24.998639367234613,24.998757981348547,24.998762522777824,24.998633215039067,9.317007439556235,8.102877663971782,8.99262743213852,9.219518951100227,9.588201184819695 
 06/02  10:00:00,20.6,11.0,5.0,11.0,5.0,20.0,24.658693214740758,24.998454679850592,24.998300505606593,24.998438230900465,24.998390537586566,24.998361520168935,8.816875793176138,7.700951949781867,8.594061156130167,8.717144199559542,9.161127726783661 
 06/02  10:15:00,20.725,11.0,5.0,11.0,5.0,20.0,25.016617031872876,24.99835468084806,24.998229214330493,24.99835548586101,24.99828588578474,24.998284092758666,8.381017538132369,7.353955777818214,8.233667754561324,8.279931473949617,8.757190244754824 
 06/02  10:30:00,20.85,11.0,5.0,11.0,5.0,20.0,25.33618381215887,24.998252801827086,24.998158907595307,24.998265796886393,24.9981834440818,24.998203936505142,8.06586293737503,7.121245760563809,7.964688125332884,7.968386810705894,8.465151620327617 
 06/02  10:45:00,20.975,11.0,5.0,11.0,5.0,20.0,25.63299275725275,24.997141288764137,24.99708294806718,24.997181445358326,24.997058809484408,24.996944722682574,7.866256116110506,6.975916627722071,7.756715165300676,7.747883163387414,8.26496948575165 
 06/02  11:00:00,21.1,11.0,5.0,11.0,5.0,20.0,25.918778217340975,24.996942472522427,24.996903912777555,24.99698169076406,24.996846900191056,24.996719231003734,7.681981492357508,6.876194274612146,7.621120380567817,7.593309259447906,8.103719476320862 
 06/02  11:15:00,21.175,8.8,4.0,8.8,4.0,16.0,26.17076454638076,24.99715593507164,24.99714527630951,24.997193104263776,24.99706978453966,24.996952370768827,7.643645606788198,6.890268545143542,7.59814832821543,7.55609517063624,8.069576516978273 
 06/02  11:30:00,21.25,8.8,4.0,8.8,4.0,16.0,26.421890767547495,24.99728287427443,24.997322488886006,24.997314250333588,24.99719338108933,24.997065013132193,7.568902741522038,6.8752781211977805,7.542702762076715,7.488591858024279,7.987480853110398 
 06/02  11:45:00,21.324999999999996,8.8,4.0,8.8,4.0,16.0,26.670683230766453,24.997409584336612,24.997495534889644,24.99743295158445,24.997315617183933,24.997181161274618,7.482313340142852,6.86167333939828,7.470333298523727,7.407850898233292,7.9011593643048315 
 06/02  12:00:00,21.4,8.8,4.0,8.8,4.0,16.0,26.90753354841578,24.997519612813363,24.997634963418438,24.997532415697304,24.997412889674642,24.997285170560676,7.384710487611599,6.84890716978957,7.39480537039006,7.321035694388115,7.811820444606894 
 06/02  12:15:00,21.449999999999996,4.4,2.0,4.4,2.0,8.0,27.094870658636125,24.99795938058892,24.99804174896665,24.997972639357812,24.997886251423935,24.997782072966444,7.543656089274975,7.075795767952528,7.569933643176412,7.490682840436634,7.991714101535081 
 06/02  12:30:00,21.5,4.4,2.0,4.4,2.0,8.0,27.29640948508859,24.99815642399125,24.998258705443078,24.998162276341095,24.998087643366908,24.997974443021384,7.5573046295934745,7.182905910497624,7.597742075084241,7.516671099735817,7.993353936578515 
 06/02  12:45:00,21.550000000000004,4.4,2.0,4.4,2.0,8.0,27.50017019434464,24.998353876211624,24.99846513326337,24.99835308343851,24.99829964017903,24.99816712988524,7.54783020184199,7.261402647543079,7.6010200756333575,7.5188484498853825,7.988968245195622 
 06/02  13:00:00,21.6,4.4,2.0,4.4,2.0,8.0,27.661442301747417,24.998527828517553,24.998635734181782,24.998534092173855,24.998486994954547,24.998342207059395,7.502801489585636,7.267435948712702,7.568613548041128,7.474100150452372,7.930431115664405 
 06/02  13:15:00,21.700000000000003,8.8,4.0,8.8,4.0,16.0,27.761186990831508,24.998518557386255,24.998650413823572,24.998527179395317,24.998465928884766,24.99828782690259,7.202466140430403,7.005782750630303,7.268488040206421,7.120089496665813,7.630036766190926 
 06/02  13:30:00,21.8,8.8,4.0,8.8,4.0,16.0,27.869877001272577,24.998533879568708,24.99863671219134,24.99854048303337,24.998458756369608,24.99831729485605,6.991316364495049,6.831802290065497,7.06036104503508,6.84293731272588,7.4442462457537175 
 06/02  13:45:00,21.9,8.8,4.0,8.8,4.0,16.0,28.010163395479697,24.998456091655857,24.998520011211234,24.998460944031148,24.998353179054234,24.99825891850064,6.791658294925924,6.6708779523339246,6.86714967384323,6.584963515204393,7.256849672064234 
 06/02  14:00:00,22.0,8.8,4.0,8.8,4.0,16.0,28.15420323046893,24.998358704925188,24.998390194127257,24.998362270858824,24.998231288233644,24.9981744114128,6.607026895211376,6.522850350160908,6.689517572280721,6.350920514594279,7.077674809247966 
 06/02  14:15:00,22.275,11.0,5.0,11.0,5.0,20.0,28.34385418115651,24.998427378729186,24.998435175632483,24.998427003997982,24.998293293673985,24.998238285203943,6.344907815237761,6.298461651276966,6.440790154606205,6.062055229307447,6.790198559250854 
 06/02  14:30:00,22.55,11.0,5.0,11.0,5.0,20.0,28.491710216010368,24.9983917539341,24.99837681521767,24.998389301833026,24.998253964887795,24.99820054113753,6.1457045861850474,6.128112001924009,6.2523042230416195,5.8410767277366205,6.578312806744819 
 06/02  14:45:00,22.825000000000003,11.0,5.0,11.0,5.0,20.0,28.607197299407282,24.998281588306003,24.998244634746044,24.998277875750354,24.998140340052455,24.998086543502655,5.9740940464731125,5.977516108773358,6.087935801952824,5.660052973429089,6.3858050886050535 
 06/02  15:00:00,23.1,11.0,5.0,11.0,5.0,20.0,28.713158675839416,24.998135718481528,24.998081455926442,24.99813092051825,24.997987989257908,24.99793273320478,5.829799206046232,5.852004519671013,5.9483904962072955,5.5069509851042255,6.2186072001212835 
 06/02  15:15:00,23.375000000000004,11.0,5.0,11.0,5.0,20.0,28.854938752869067,24.998027478408442,24.99796336570506,24.998027455898654,24.99786189387047,24.997844670483094,5.708171012320577,5.74472453195402,5.827492034075618,5.382057023296085,6.083293729174784 
 06/02  15:30:00,23.65,11.0,5.0,11.0,5.0,20.0,28.957275595917856,24.997842128232367,24.997770537358083,24.99784256187839,24.997667119966586,24.997649281201312,5.5990347973861105,5.645045606363368,5.715990822419855,5.277635851889144,5.953720926892345 
 06/02  15:45:00,23.924999999999997,11.0,5.0,11.0,5.0,20.0,29.02208576335743,24.997666685088156,24.997587092743952,24.997662919356912,24.997492779456795,24.997451954190506,5.5101619718246155,5.5586886976581695,5.618219976994155,5.199515053456281,5.843318083681069 
 06/02  16:00:00,24.2,11.0,5.0,11.0,5.0,20.0,29.0710136262066,24.99750765923666,24.99742276958413,24.997500499213036,24.997344265323374,24.997266729958618,5.4355687114474165,5.48706475303598,5.538413573809436,5.140514417924464,5.752083479010537 
 06/02  16:15:00,24.125,11.0,5.0,11.0,5.0,20.0,29.21448037988049,24.997551918423504,24.997470503263497,24.997557272393486,24.997362482978183,24.9973562431967,5.407846283776479,5.46404503072452,5.5134479072227265,5.111810721540195,5.702953152226854 
 06/02  16:30:00,24.049999999999997,11.0,5.0,11.0,5.0,20.0,29.298836996847054,24.997432634866804,24.99734910483174,24.997437389492354,24.997247043104075,24.997223980400143,5.366730829873077,5.4242740577169855,5.470560883747723,5.08237131991288,5.632951268832301 
 06/02  16:45:00,23.974999999999998,11.0,5.0,11.0,5.0,20.0,29.327644730921936,24.997373988072496,24.997283183319787,24.997369855346356,24.997198036271495,24.99713853075129,5.358736165688654,5.416047918834238,5.461957830849528,5.069124430547404,5.6024617771590925 
 06/02  17:00:00,23.9,11.0,5.0,11.0,5.0,20.0,29.34420087794929,24.997324602255613,24.997224623179832,24.997307529026628,24.99716399318487,24.997050932662805,5.364095814471128,5.420998394726922,5.467376613162742,5.062623922282299,5.587410995529396 
 06/02  17:15:00,23.699999999999996,11.0,5.0,11.0,5.0,20.0,29.354944657600054,24.997260905674143,24.997150569195682,24.99722975052847,24.997111061253953,24.996954501433446,5.371380433072105,5.420912423418187,5.46563470749841,5.057733575142024,5.5787628567401555 
 06/02  17:30:00,23.5,11.0,5.0,11.0,5.0,20.0,29.354876438288883,24.997222577766564,24.997102828030215,24.997177584439587,24.99707476367723,24.996885424031493,5.395738122177747,5.438255885689983,5.48315988992114,5.056886016046462,5.588521890310631 
 06/02  17:45:00,23.300000000000004,11.0,5.0,11.0,5.0,20.0,29.344546169505804,24.997200397902205,24.997071602358222,24.997142293786748,24.997088352257002,24.99683374467551,5.432633370619541,5.463944846531902,5.508511835618307,5.072611923037641,5.612088880756261 
 06/02  18:00:00,23.1,11.0,5.0,11.0,5.0,20.0,29.324631047916196,24.997177498645758,24.997043492964327,24.99710976162692,24.997100079470314,24.996783108934434,5.481975150080672,5.503075658727667,5.548452271772149,5.094423672585918,5.649675080772212 
 06/02  18:15:00,22.875000000000004,5.5,2.5,5.5,2.5,10.0,29.335955733808333,24.998053256599057,24.99797552838869,24.998043599491353,24.99781794806899,24.997927675458996,5.810195921095044,5.834204863376101,5.88910453931463,5.2791687212151,5.989637270950311 
 06/02  18:30:00,22.65,5.5,2.5,5.5,2.5,10.0,29.346214234889413,24.998098766275806,24.99803179570286,24.998095680146744,24.99790298354037,24.99793939791402,5.991896957987763,6.011130125025375,6.065161192624814,5.413198605590594,6.112848676864417 
 06/02  18:45:00,22.424999999999997,5.5,2.5,5.5,2.5,10.0,29.327640001330156,24.998241038948724,24.998190512866714,24.998242337439496,24.998145871207754,24.998030284835124,6.2081864975989305,6.214998718214346,6.272122091573507,5.615196792992023,6.285839047077275 
 06/02  19:00:00,22.2,5.5,2.5,5.5,2.5,10.0,29.308193880036555,24.998395998099742,24.9983429487852,24.998386029437953,24.998372645354067,24.998131858873947,6.446144353287622,6.438635238083805,6.499980929993541,5.865298229284065,6.484793449819023 
 06/02  19:15:00,22.0,3.3,1.5,3.3,1.5,6.0,29.1926923355761,24.998809695931396,24.998779542200534,24.99881294966942,24.998762466071437,24.998575756622795,6.921295697330464,6.905852305020403,6.974337852698696,6.37045662772303,6.921538847239077 
 06/02  19:30:00,21.799999999999997,3.3,1.5,3.3,1.5,6.0,29.099504166520298,24.998920261981038,24.99889523933127,24.998924923938848,24.99890512215696,24.99863953634447,7.311919891767943,7.284755715301856,7.357384939408931,6.925887133391171,7.248759315302237 
 06/02  19:45:00,21.599999999999998,3.3,1.5,3.3,1.5,6.0,29.022861752925795,24.99900788659979,24.99898669409522,24.99901390936373,24.998991325374192,24.998684816018425,7.612076004483384,7.5803886098355235,7.654954628013101,7.276298613358875,7.491134258178363 
